fecha_hora,unidad,real,prediccion,modelo,ventana,error_absoluto
2025-03-19 20:00:00,G2,12.36958,12.397557,Baseline persistencia,4,0.027977000000001695
2025-03-19 20:15:00,G1,10.291557,10.28078,Baseline persistencia,4,0.010776999999999148
2025-03-19 20:15:00,G2,12.40767,12.378262,Baseline persistencia,4,0.0294080000000001
2025-03-19 20:30:00,G1,9.979565,9.96986,Baseline persistencia,4,0.00970499999999852
2025-03-19 20:30:00,G2,12.403725,12.36958,Baseline persistencia,4,0.034145000000000536
2025-03-19 20:45:00,G1,10.164485,10.291557,Baseline persistencia,4,0.1270719999999983
2025-03-19 20:45:00,G2,12.382485,12.40767,Baseline persistencia,4,0.02518499999999868
2025-03-19 21:00:00,G1,10.334442,9.979565,Baseline persistencia,4,0.3548770000000001
2025-03-19 21:00:00,G2,12.363903,12.403725,Baseline persistencia,4,0.039821999999999136
2025-03-19 21:15:00,G1,10.205885,10.164485,Baseline persistencia,4,0.04139999999999944
2025-03-19 21:15:00,G2,12.336535,12.382485,Baseline persistencia,4,0.04595000000000127
2025-03-19 21:30:00,G1,10.132528,10.334442,Baseline persistencia,4,0.2019139999999986
2025-03-19 21:30:00,G2,12.305685,12.363903,Baseline persistencia,4,0.0582180000000001
2025-03-19 21:45:00,G1,9.945605,10.205885,Baseline persistencia,4,0.26027999999999984
2025-03-19 21:45:00,G2,12.169552,12.336535,Baseline persistencia,4,0.1669830000000001
2025-03-19 22:00:00,G1,10.420925,10.132528,Baseline persistencia,4,0.2883969999999998
2025-03-19 22:00:00,G2,12.560718,12.305685,Baseline persistencia,4,0.2550329999999992
2025-03-19 22:15:00,G1,10.251003,9.945605,Baseline persistencia,4,0.3053980000000003
2025-03-19 22:15:00,G2,12.35844,12.169552,Baseline persistencia,4,0.1888880000000004
2025-03-19 22:30:00,G1,10.076142,10.420925,Baseline persistencia,4,0.3447829999999996
2025-03-19 22:30:00,G2,12.25561,12.560718,Baseline persistencia,4,0.3051079999999988
2025-03-19 22:45:00,G1,10.110077,10.251003,Baseline persistencia,4,0.14092600000000033
2025-03-19 22:45:00,G2,12.473947,12.35844,Baseline persistencia,4,0.11550700000000091
2025-03-19 23:00:00,G1,10.619575,10.076142,Baseline persistencia,4,0.5434329999999985
2025-03-19 23:00:00,G2,12.36858,12.25561,Baseline persistencia,4,0.1129699999999989
2025-03-20 18:00:00,G1,9.96135,10.110077,Baseline persistencia,4,0.14872700000000094
2025-03-20 18:00:00,G2,12.419132,12.473947,Baseline persistencia,4,0.05481500000000139
2025-03-20 18:15:00,G1,10.249208,10.619575,Baseline persistencia,4,0.3703669999999999
2025-03-20 18:15:00,G2,12.448443,12.36858,Baseline persistencia,4,0.07986299999999957
2025-03-20 18:30:00,G1,9.891505,9.96135,Baseline persistencia,4,0.06984499999999905
2025-03-20 18:30:00,G2,12.365995,12.419132,Baseline persistencia,4,0.053136999999999546
2025-03-20 18:45:00,G1,10.578943,10.249208,Baseline persistencia,4,0.3297350000000012
2025-03-20 18:45:00,G2,12.46831,12.448443,Baseline persistencia,4,0.01986700000000141
2025-03-20 19:00:00,G1,9.961763,9.891505,Baseline persistencia,4,0.07025799999999904
2025-03-20 19:00:00,G2,12.436798,12.365995,Baseline persistencia,4,0.07080299999999973
2025-03-20 19:15:00,G1,10.20013,10.578943,Baseline persistencia,4,0.37881300000000095
2025-03-20 19:15:00,G2,12.340378,12.46831,Baseline persistencia,4,0.12793200000000127
2025-03-20 19:30:00,G1,10.458972,9.961763,Baseline persistencia,4,0.4972089999999998
2025-03-20 19:30:00,G2,12.371923,12.436798,Baseline persistencia,4,0.0648749999999989
2025-03-20 19:45:00,G1,10.20443,10.20013,Baseline persistencia,4,0.004300000000000637
2025-03-20 19:45:00,G2,12.289795,12.340378,Baseline persistencia,4,0.0505829999999996
2025-03-20 20:00:00,G1,10.171155,10.458972,Baseline persistencia,4,0.28781699999999866
2025-03-20 20:00:00,G2,12.410628,12.371923,Baseline persistencia,4,0.03870500000000021
2025-03-20 20:15:00,G1,9.97151,10.20443,Baseline persistencia,4,0.23292000000000002
2025-03-20 20:15:00,G2,12.395848,12.289795,Baseline persistencia,4,0.10605300000000106
2025-03-20 20:30:00,G1,10.047498,10.171155,Baseline persistencia,4,0.12365700000000146
2025-03-20 20:30:00,G2,12.376775,12.410628,Baseline persistencia,4,0.03385300000000058
2025-03-20 20:45:00,G1,10.441125,9.97151,Baseline persistencia,4,0.4696149999999992
2025-03-20 20:45:00,G2,12.34988,12.395848,Baseline persistencia,4,0.04596800000000023
2025-03-20 21:00:00,G1,9.966568,10.047498,Baseline persistencia,4,0.08092999999999861
2025-03-20 21:00:00,G2,12.34524,12.376775,Baseline persistencia,4,0.03153499999999987
2025-03-20 21:15:00,G1,10.206435,10.441125,Baseline persistencia,4,0.23468999999999873
2025-03-20 21:15:00,G2,12.385755,12.34988,Baseline persistencia,4,0.03587499999999899
2025-03-20 21:30:00,G1,10.205972,9.966568,Baseline persistencia,4,0.23940399999999862
2025-03-20 21:30:00,G2,12.3836,12.34524,Baseline persistencia,4,0.03835999999999906
2025-03-20 21:45:00,G1,10.093077,10.206435,Baseline persistencia,4,0.11335800000000162
